@ATTRIBUTE label { deny,allow,no label }

@DATA

200, GET, 27, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 3105, images-amazon, 10.159.19.104, no label
200, GET, 27, image, image/jpeg, 54.240.186.22, "08:31:44", DIRECT, 4737, images-amazon, 10.159.19.104, no label
200, GET, 22, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 6541, images-amazon, 10.159.19.104, no label
200, GET, 28, image, image/jpeg, 54.240.186.7, "08:31:44", DIRECT, 5548, images-amazon, 10.159.19.104, no label
200, GET, 28, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 5760, images-amazon, 10.159.19.104, no label
200, GET, 28, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 4891, images-amazon, 10.159.19.104, no label
200, GET, 29, image, image/jpeg, 54.240.186.22, "08:31:44", DIRECT, 4755, images-amazon, 10.159.19.104, no label
200, GET, 28, image, image/jpeg, 54.240.186.13, "08:31:44", DIRECT, 4692, images-amazon, 10.159.19.104, no label
200, GET, 38, image, image/jpeg, 54.240.186.13, "08:31:44", DIRECT, 3467, images-amazon, 10.159.19.104, no label
200, GET, 20, image, image/jpeg, 54.240.186.22, "08:31:44", DIRECT, 4881, images-amazon, 10.159.19.104, no label
200, GET, 24, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 3076, images-amazon, 10.159.19.104, no label
200, GET, 24, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 3920, images-amazon, 10.159.19.104, no label
200, GET, 23, image, image/jpeg, 54.240.186.7, "08:31:44", DIRECT, 2550, images-amazon, 10.159.19.104, no label
200, GET, 24, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 2903, images-amazon, 10.159.19.104, no label
200, GET, 21, image, image/jpeg, 54.240.186.13, "08:31:44", DIRECT, 1964, images-amazon, 10.159.19.104, no label
200, GET, 35, image, image/jpeg, 54.240.186.22, "08:31:44", DIRECT, 3439, images-amazon, 10.159.19.104, no label
200, GET, 24, image, image/jpeg, 54.240.186.7, "08:31:44", DIRECT, 3178, images-amazon, 10.159.19.104, no label
200, GET, 25, image, image/jpeg, 54.240.186.19, "08:31:44", DIRECT, 2450, images-amazon, 10.159.19.104, no label
304, GET, 28, null, null, 54.240.186.19, "08:31:44", DIRECT, 412, images-amazon, 10.159.19.104, no label
304, GET, 25, null, null, 54.240.186.15, "08:31:44", DIRECT, 412, images-amazon, 10.159.19.104, no label
304, GET, 25, null, null, 54.240.186.59, "08:31:44", DIRECT, 412, images-amazon, 10.159.19.104, no label
304, GET, 23, null, null, 54.240.186.15, "08:31:44", DIRECT, 412, images-amazon, 10.159.19.104, no label
304, GET, 23, null, null, 54.24.186.13, "08:31:44", DIRECT, 442, images-amazon, 192.168.4.4, no label
304, GET, 25, null, null, 54.240.186.15, "08:31:44", DIRECT, 411, images-amazon, 10.159.19.104, no label
304, GET, 25, null, null, 54.240.186.95, "08:31:44", DIRECT, 413, images-amazon, 10.159.19.104, no label
304, GET, 27, null, null, 192.168.4.4, "08:31:44", DEFAULT_PARENT, 492, images-amazon, 10.159.19.104, no label
200, GET, 147, image, image/gif, 178.236.7.217, "08:31:44", DIRECT, 1728, amazon, 192.168.4.4, no label
200, GET, 151, image, image/gif, 192.168.4.4, "08:31:44", DEFAULT_PARENT, 1808, amazon, 10.159.19.104, no label
200, GET, 165, image, image/gif, 176.32.108.187, "08:31:45", DIRECT, 421, amazon, 192.168.4.4, no label
200, GET, 169, image, image/gif, 192.168.4.4, "08:31:45", DEFAULT_PARENT, 471, amazon, 10.159.19.104, no label
200, GET, 40, application, application/x-javascript, 54.24.186.13, "08:31:45", DIRECT, 16820, images-amazon, 192.168.4.4, no label
200, GET, 65, application, application/x-javascript, 192.168.4.4, "08:31:45", DEFAULT_PARENT, 16870, images-amazon, 10.159.19.104, no label
200, GET, 38, application, application/x-javascript, 54.24.186.13, "08:31:45", DIRECT, 1221, images-amazon, 192.168.4.4, no label
200, GET, 42, application, application/x-javascript, 192.168.4.4, "08:31:45", DEFAULT_PARENT, 1271, images-amazon, 10.159.19.104, no label
200, GET, 39, application, application/x-javascript, 54.24.186.13, "08:31:46", DIRECT, 3566, images-amazon, 192.168.4.4, no label
200, GET, 45, application, application/x-javascript, 192.168.4.4, "08:31:46", DEFAULT_PARENT, 3616, images-amazon, 10.159.19.104, no label
200, GET, 39, application, application/x-javascript, 54.24.186.13, "08:31:46", DIRECT, 1914, images-amazon, 192.168.4.4, no label
200, GET, 40, application, application/x-javascript, 54.24.186.13, "08:31:46", DIRECT, 21496, images-amazon, 192.168.4.4, no label
200, GET, 85, application, application/x-javascript, 192.168.4.4, "08:31:46", DEFAULT_PARENT, 1964, images-amazon, 10.159.19.104, no label
200, GET, 74, application, application/x-javascript, 192.168.4.4, "08:31:46", DEFAULT_PARENT, 21546, images-amazon, 10.159.19.104, no label
200, GET, 67, text, text/css, 54.24.186.13, "08:31:46", DIRECT, 36661, images-amazon, 192.168.4.4, no label
200, GET, 99, text, text/css, 192.168.4.4, "08:31:46", DEFAULT_PARENT, 36711, images-amazon, 10.159.19.104, no label
200, GET, 491, application, application/octet-stream, 8.27.153.126, "08:31:48", DIRECT, 876445, windowsupdate, 192.168.4.4, no label
200, GET, 704, application, application/octet-stream, 192.168.4.4, "08:31:48", DEFAULT_PARENT, 77583, windowsupdate, 10.159.76.30, no label
200, GET, 62, image, image/gif, 90.84.53.65, "08:31:48", DIRECT, 2135, images-amazon, 10.159.19.104, no label
200, GET, 224, image, image/gif, 90.84.53.65, "08:31:49", DIRECT, 2153, images-amazon, 10.159.19.104, no label
200, GET, 729, text, text/plain, 212.85.38.109, "08:31:49", DIRECT, 637, cucal, 192.168.4.4, no label
200, GET, 732, text, text/plain, 192.168.4.4, "08:31:49", DEFAULT_PARENT, 687, cucal, 10.159.170.18, no label
204, GET, 215, text, text/html, 173.194.34.239, "08:31:49", DIRECT, 332, gstatic, 192.168.4.4, no label
204, GET, 216, text, text/html, 192.168.4.4, "08:31:49", DEFAULT_PARENT, 382, gstatic, 10.159.155.5, no label
200, POST, 720, text, text/html, 178.236.7.217, "08:31:50", DIRECT, 7408, amazon, 192.168.4.4, no label
200, POST, 736, text, text/html, 192.168.4.4, "08:31:50", DEFAULT_PARENT, 7488, amazon, 10.159.19.104, no label
200, GET, 41, image, image/jpeg, 54.240.186.19, "08:31:50", DIRECT, 1612, images-amazon, 10.159.19.104, no label
200, GET, 40, image, image/jpeg, 54.240.186.19, "08:31:50", DIRECT, 5020, images-amazon, 10.159.19.104, no label
200, GET, 272, application, application/json, 178.236.7.217, "08:31:51", DIRECT, 2819, amazon, 192.168.4.4, no label
200, GET, 278, application, application/json, 192.168.4.4, "08:31:51", DEFAULT_PARENT, 2899, amazon, 10.159.19.104, no label
200, GET, 200, text, text/html, 178.236.7.217, "08:31:51", DIRECT, 1807, amazon, 192.168.4.4, no label
200, GET, 205, text, text/html, 192.168.4.4, "08:31:51", DEFAULT_PARENT, 1887, amazon, 10.159.19.104, no label
200, GET, 505, application, application/octet-stream, 8.27.153.126, "08:31:53", DIRECT, 876445, windowsupdate, 192.168.4.4, no label
200, GET, 710, application, application/octet-stream, 192.168.4.4, "08:31:53", DEFAULT_PARENT, 86479, windowsupdate, 10.159.76.30, no label
200, HEAD, 74, application, application/octet-stream, 8.27.153.126, "08:31:53", DIRECT, 380, windowsupdate, 192.168.4.4, no label
200, HEAD, 77, application, application/octet-stream, 192.168.4.4, "08:31:53", DEFAULT_PARENT, 465, windowsupdate, 10.159.76.30, no label
200, HEAD, 153, application, application/octet-stream, 8.27.153.126, "08:31:53", DIRECT, 378, windowsupdate, 192.168.4.4, no label
200, HEAD, 156, application, application/octet-stream, 192.168.4.4, "08:31:53", DEFAULT_PARENT, 463, windowsupdate, 10.159.76.30, no label
200, GET, 55427, text, text/plain, 108.160.162.39, "08:31:53", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 55466, text, text/plain, 192.168.4.4, "08:31:53", DEFAULT_PARENT, 326, dropbox, 10.159.163.10, no label
200, GET, 39, application, application/octet-stream, 54.240.186.2, "08:31:53", DIRECT, 9982, cloudfront, 192.168.4.4, no label
200, GET, 43, application, application/octet-stream, 192.168.4.4, "08:31:53", DEFAULT_PARENT, 10032, cloudfront, 10.159.49.111, no label
200, GET, 568, application, application/octet-stream, 8.27.153.126, "08:31:54", DIRECT, 876445, windowsupdate, 192.168.4.4, no label
200, GET, 947, application, application/octet-stream, 192.168.4.4, "08:31:54", DEFAULT_PARENT, 876495, windowsupdate, 10.159.76.30, no label
200, GET, 55844, text, text/plain, 108.160.16.102, "08:31:55", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 55885, text, text/plain, 192.168.4.4, "08:31:55", DEFAULT_PARENT, 326, dropbox, 10.159.144.61, no label
0, GET, 120093, null, null, 77.234.43.54, "08:31:56", DIRECT, 0, avast, 192.168.4.4, no label
200, GET, 755, text, text/html, 173.79.223.25, "08:31:59", DIRECT, 5827, marc, 192.168.4.4, no label
200, GET, 761, text, text/html, 192.168.4.4, "08:31:59", DEFAULT_PARENT, 5907, marc, 10.159.155.5, no label
200, GET, 435, application, application/octet-stream, 8.27.153.126, "08:32:00", DIRECT, 866735, windowsupdate, 192.168.4.4, no label
200, GET, 684, application, application/octet-stream, 192.168.4.4, "08:32:00", DEFAULT_PARENT, 98769, windowsupdate, 10.159.76.30, no label
200, GET, 89, image, image/png, 54.240.186.95, "08:32:00", DIRECT, 84212, images-amazon, 10.159.19.104, no label
200, GET, 93, image, image/png, 54.240.186.15, "08:32:00", DIRECT, 79710, images-amazon, 10.159.19.104, no label
200, GET, 98, image, image/png, 54.240.186.15, "08:32:00", DIRECT, 96679, images-amazon, 10.159.19.104, no label
200, GET, 105, image, image/png, 54.240.186.59, "08:32:00", DIRECT, 113177, images-amazon, 10.159.19.104, no label
200, GET, 40004, text, text/plain, 69.171.246.16, "08:32:01", DIRECT, 495, facebook, 192.168.4.4, no label
200, GET, 40045, text, text/plain, 192.168.4.4, "08:32:01", DEFAULT_PARENT, 545, facebook, 10.159.154.21, no label
204, GET, 73, text, text/html, 173.194.78.94, "08:32:03", DIRECT, 332, google, 192.168.4.4, no label
204, GET, 75, text, text/html, 192.168.4.4, "08:32:03", DEFAULT_PARENT, 382, google, 10.159.46.201, no label
204, GET, 71, text, text/html, 173.194.78.94, "08:32:03", DIRECT, 332, google, 192.168.4.4, no label
204, GET, 74, text, text/html, 192.168.4.4, "08:32:03", DEFAULT_PARENT, 382, google, 10.159.46.201, no label
200, GET, 140, text, text/html, 84.246.209.35, "08:32:04", DIRECT, 21752, caravanasosito, 192.168.4.4, no label
200, GET, 157, text, text/html, 192.168.4.4, "08:32:04", DEFAULT_PARENT, 21832, caravanasosito, 10.159.74.184, no label
200, GET, 512, application, application/octet-stream, 8.27.153.126, "08:32:04", DIRECT, 866735, windowsupdate, 192.168.4.4, no label
200, GET, 750, application, application/octet-stream, 192.168.4.4, "08:32:05", DEFAULT_PARENT, 90577, windowsupdate, 10.159.76.30, no label
0, GET, 7, null, null, 192.168.4.4, "08:32:06", DEFAULT_PARENT, 0, amazon, 10.159.19.104, no label
200, GET, 173, image, image/gif, 178.236.7.217, "08:32:06", DIRECT, 1728, amazon, 192.168.4.4, no label
403, GET, 2, text, text/html, 11.00.11, "08:32:06", NONE, 17939, box, 10.159.49.111, no label
200, GET, 55904, text, text/plain, 108.160.162.37, "08:32:06", DIRECT, 276, dropbox, 192.168.4.4, no label
200, GET, 55945, text, text/plain, 192.168.4.4, "08:32:06", DEFAULT_PARENT, 326, dropbox, 10.159.131.11, no label
304, GET, 200, application, application/pkix-crl, 90.84.53.50, "08:32:08", DIRECT, 337, microsoft, 192.168.4.4, no label
304, GET, 203, application, application/pkix-crl, 192.168.4.4, "08:32:08", DEFAULT_PARENT, 387, microsoft, 10.159.68.162, no label
304, GET, 138, application, application/pkix-crl, 94.245.70.76, "08:32:08", DIRECT, 286, microsoft, 192.168.4.4, no label
304, GET, 141, application, application/pkix-crl, 192.168.4.4, "08:32:08", DEFAULT_PARENT, 336, microsoft, 10.159.68.162, no label
403, GET, 2, text, text/html, 11.00.11, "08:32:08", NONE, 17939, box, 10.159.49.111, no label
304, GET, 69, application, application/pkix-crl, 94.245.70.76, "08:32:08", DIRECT, 286, microsoft, 192.168.4.4, no label
304, GET, 72, application, application/pkix-crl, 192.168.4.4, "08:32:08", DEFAULT_PARENT, 336, microsoft, 10.159.68.162, no label
200, GET, 158, text, text/plain, 212.96.161.250, "08:32:09", DIRECT, 2359, avg, 192.168.4.4, no label
200, GET, 164, text, text/plain, 192.168.4.4, "08:32:09", DEFAULT_PARENT, 2404, avg, 10.159.49.111, no label
200, GET, 46, text, text/html, 91.216.63.241, "08:32:09", DIRECT, 496, elpais, 192.168.4.4, no label
200, GET, 50, text, text/html, 192.168.4.4, "08:32:09", DEFAULT_PARENT, 576, elpais, 10.159.146.56, no label
200, GET, 225, text, text/plain, 212.96.161.250, "08:32:09", DIRECT, 11042, avg, 192.168.4.4, no label
200, GET, 235, text, text/plain, 192.168.4.4, "08:32:09", DEFAULT_PARENT, 11087, avg, 10.159.49.111, no label
200, GET, 500, application, application/octet-stream, 8.27.153.126, "08:32:09", DIRECT, 866735, windowsupdate, 192.168.4.4, no label
200, GET, 741, application, application/octet-stream, 192.168.4.4, "08:32:09", DEFAULT_PARENT, 62675, windowsupdate, 10.159.76.30, no label
200, GET, 98, text, text/html, 193.110.128.19, "08:32:10", DIRECT, 8583, elmundo, 192.168.4.4, no label
200, GET, 115, text, text/html, 192.168.4.4, "08:32:10", DEFAULT_PARENT, 8633, elmundo, 10.159.131.11, no label
302, GET, 172, null, null, 212.96.161.250, "08:32:11", DIRECT, 259, avg, 192.168.4.4, no label
302, GET, 174, null, null, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 304, avg, 10.159.49.111, no label
200, GET, 143, application, application/octet-stream, 90.84.53.32, "08:32:11", DIRECT, 135743, avg, 192.168.4.4, no label
200, GET, 180, application, application/octet-stream, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 135788, avg, 10.159.49.111, no label
304, GET, 62, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 413, elmundo, 192.168.4.4, no label
304, GET, 59, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 413, el-mundo, 192.168.4.4, no label
304, GET, 62, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 413, elmundo, 192.168.4.4, no label
304, GET, 60, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 414, elmundo, 192.168.4.4, no label
304, GET, 69, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 463, elmundo, 10.159.131.11, no label
304, GET, 64, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 463, el-mundo, 10.159.131.11, no label
304, GET, 68, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 464, elmundo, 10.159.131.11, no label
304, GET, 68, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 463, elmundo, 10.159.131.11, no label
304, GET, 68, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 413, el-mundo, 192.168.4.4, no label
304, GET, 58, text, text/css, 130.117.88.12, "08:32:11", DIRECT, 401, el-mundo, 192.168.4.4, no label
304, GET, 74, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 463, el-mundo, 10.159.131.11, no label
304, GET, 61, text, text/css, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 451, el-mundo, 10.159.131.11, no label
304, GET, 74, null, null, 195.81.202.119, "08:32:11", DIRECT, 413, el-mundo, 192.168.4.4, no label
304, GET, 78, null, null, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 463, el-mundo, 10.159.131.11, no label
302, GET, 156, null, null, 212.96.161.250, "08:32:11", DIRECT, 261, avg, 192.168.4.4, no label
302, GET, 158, null, null, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 306, avg, 10.159.49.111, no label
200, GET, 49, application, application/octet-stream, 90.84.53.32, "08:32:11", DIRECT, 1590, avg, 192.168.4.4, no label
304, GET, 191, text, text/css, 195.219.3.78, "08:32:11", DIRECT, 401, el-mundo, 192.168.4.4, no label
304, GET, 194, text, text/css, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 451, el-mundo, 10.159.131.11, no label
200, GET, 95, application, application/octet-stream, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 1635, avg, 10.159.49.111, no label
200, GET, 71, image, image/gif, 193.110.12.197, "08:32:11", DIRECT, 340, elmundo, 192.168.4.4, no label
304, GET, 24, application, application/x-javascript, 130.117.88.23, "08:32:11", DIRECT, 366, el-mundo, 192.168.4.4, no label
304, GET, 27, application, application/x-javascript, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 416, el-mundo, 10.159.131.11, no label
304, GET, 45, image, image/jpeg, 195.81.202.115, "08:32:11", DIRECT, 375, elmundo, 10.159.131.11, no label
304, GET, 48, image, image/png, 130.117.88.8, "08:32:11", DIRECT, 374, elmundo, 10.159.131.11, no label
200, GET, 86, image, image/gif, 212.155.198.30, "08:32:11", DIRECT, 430, imrworldwide, 192.168.4.4, no label
200, GET, 89, image, image/gif, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 510, imrworldwide, 10.159.131.11, no label
200, GET, 62, image, image/gif, 193.110.12.196, "08:32:11", DIRECT, 320, elmundo, 192.168.4.4, no label
200, GET, 65, image, image/gif, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 370, elmundo, 10.159.131.11, no label
200, GET, 70, image, image/jpeg, 195.81.202.119, "08:32:11", DIRECT, 56667, el-mundo, 10.159.131.11, no label
200, GET, 73, image, image/gif, 193.110.12.215, "08:32:11", DIRECT, 319, elmundo, 192.168.4.4, no label
200, GET, 76, image, image/gif, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 369, elmundo, 10.159.131.11, no label
200, GET, 110, image, image/gif, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 390, elmundo, 10.159.131.11, no label
200, GET, 69, text, text/html, 173.194.78.94, "08:32:11", DIRECT, 724, google, 192.168.4.4, no label
302, GET, 112, text, text/plain, 63.140.42.97, "08:32:11", DIRECT, 982, el-mundo, 192.168.4.4, no label
302, GET, 115, text, text/plain, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 1032, el-mundo, 10.159.131.11, no label
200, GET, 75, text, text/html, 192.168.4.4, "08:32:11", DEFAULT_PARENT, 774, google, 10.159.46.201, no label
304, GET, 25, image, image/png, 130.117.88.8, "08:32:12", DIRECT, 374, elmundo, 10.159.131.11, no label
304, GET, 24, image, image/png, 195.81.202.115, "08:32:12", DIRECT, 374, elmundo, 10.159.131.11, no label
200, GET, 180, text, text/html, 173.194.34.252, "08:32:12", DIRECT, 2745, doubleclick, 192.168.4.4, no label
304, GET, 47, image, image/jpeg, 130.117.88.12, "08:32:12", DIRECT, 375, elmundo, 10.159.131.11, no label
200, GET, 47, image, image/gif, 193.110.12.196, "08:32:12", DIRECT, 320, elmundo, 192.168.4.4, no label
304, GET, 167, image, image/png, 195.219.3.76, "08:32:12", DIRECT, 374, el-mundo, 10.159.131.11, no label
304, GET, 168, image, image/png, 195.219.3.76, "08:32:12", DIRECT, 374, elmundo, 10.159.131.11, no label
200, GET, 189, text, text/html, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 2795, doubleclick, 10.159.131.11, no label
200, GET, 81, image, image/jpeg, 195.219.3.78, "08:32:12", DIRECT, 5073, el-mundo, 10.159.131.11, no label
200, GET, 87, image, image/gif, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 370, elmundo, 10.159.131.11, no label
200, GET, 165, text, text/html, 8.254.94.254, "08:32:12", DIRECT, 1674, telecinco, 192.168.4.4, no label
200, GET, 201, text, text/html, 91.216.195.3, "08:32:12", DIRECT, 6256, weborama, 192.168.4.4, no label
200, GET, 208, text, text/html, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 6336, weborama, 10.159.131.11, no label
200, GET, 169, application, application/x-javascript, 212.118.226.80, "08:32:12", DIRECT, 1166, revsci, 192.168.4.4, no label
200, GET, 172, application, application/x-javascript, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 1246, revsci, 10.159.131.11, no label
200, GET, 210, text, text/html, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 1724, telecinco, 10.159.131.11, no label
200, GET, 199, application, application/javascript, 95.172.69.18, "08:32:12", DIRECT, 2347, revsci, 192.168.4.4, no label
304, GET, 161, image, image/png, 195.219.3.80, "08:32:12", DIRECT, 374, elmundo, 10.159.131.11, no label
200, GET, 203, application, application/javascript, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 2427, revsci, 10.159.131.11, no label
200, GET, 165, image, image/gif, 90.84.53.64, "08:32:12", DIRECT, 419, scorecardresearch, 192.168.4.4, no label
200, GET, 205, image, image/gif, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 469, scorecardresearch, 10.159.131.11, no label
200, GET, 118, application, application/javascript, 8.254.94.254, "08:32:12", DIRECT, 33681, telecinco, 192.168.4.4, no label
200, GET, 114, application, application/javascript, 8.254.93.254, "08:32:12", DIRECT, 2729, telecinco, 192.168.4.4, no label
200, GET, 122, application, application/javascript, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 2779, telecinco, 10.159.131.11, no label
200, GET, 165, application, application/javascript, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 33731, telecinco, 10.159.131.11, no label
200, GET, 41, application, application/javascript, 8.254.93.254, "08:32:12", DIRECT, 6108, telecinco, 192.168.4.4, no label
200, GET, 55, application, application/javascript, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 6158, telecinco, 10.159.131.11, no label
200, POST, 324, text, text/html, 50.57.4.218, "08:32:12", DIRECT, 642, cxense, 192.168.4.4, no label
200, POST, 330, text, text/html, 192.168.4.4, "08:32:12", DEFAULT_PARENT, 722, cxense, 10.159.131.11, no label
200, GET, 1533, text, text/html, 76.74.254.123, "08:32:13", DIRECT, 40630, wordpress, 192.168.4.4, no label
200, GET, 1586, text, text/html, 192.168.4.4, "08:32:13", DEFAULT_PARENT, 40710, wordpress, 10.159.46.201, no label
200, GET, 118, text, text/css, 93.184.22.111, "08:32:13", DIRECT, 3939, wp, 192.168.4.4, no label
200, GET, 126, text, text/css, 192.168.4.4, "08:32:13", DEFAULT_PARENT, 3989, wp, 10.159.46.201, no label
200, GET, 53, image, image/png, 68.232.35.121, "08:32:13", DIRECT, 1757, gravatar, 192.168.4.4, no label
200, GET, 56, image, image/png, 192.168.4.4, "08:32:13", DEFAULT_PARENT, 1807, gravatar, 10.159.46.201, no label
200, GET, 48, image, image/jpeg, 68.232.35.121, "08:32:13", DIRECT, 2573, gravatar, 192.168.4.4, no label
200, GET, 51, image, image/jpeg, 192.168.4.4, "08:32:13", DEFAULT_PARENT, 2623, gravatar, 10.159.46.201, no label
200, GET, 134, text, text/css, 93.184.22.111, "08:32:13", DIRECT, 12891, wp, 192.168.4.4, no label
200, GET, 139, text, text/html, 68.232.35.139, "08:32:13", DIRECT, 23862, twitter, 192.168.4.4, no label
200, GET, 151, text, text/css, 192.168.4.4, "08:32:13", DEFAULT_PARENT, 12941, wp, 10.159.46.201, no label
200, GET, 104, image, image/gif, 93.184.22.111, "08:32:14", DIRECT, 589, wp, 192.168.4.4, no label
200, GET, 91, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1501, gravatar, 192.168.4.4, no label
200, GET, 107, image, image/gif, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 639, wp, 10.159.46.201, no label
200, GET, 98, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1551, gravatar, 10.159.46.201, no label
200, GET, 182, text, text/html, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 23912, twitter, 10.159.131.11, no label
200, GET, 170, application, application/x-javascript, 93.184.22.111, "08:32:14", DIRECT, 95049, wp, 192.168.4.4, no label
200, GET, 30, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1683, gravatar, 192.168.4.4, no label
200, GET, 33, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1733, gravatar, 10.159.46.201, no label
200, GET, 42, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1944, gravatar, 192.168.4.4, no label
200, GET, 46, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1994, gravatar, 10.159.46.201, no label
200, GET, 25, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1620, gravatar, 192.168.4.4, no label
200, GET, 24, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1829, gravatar, 192.168.4.4, no label
200, GET, 27, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1879, gravatar, 10.159.46.201, no label
200, GET, 24, image, image/gif, 93.184.22.111, "08:32:14", DIRECT, 586, wp, 192.168.4.4, no label
200, GET, 291, image, image/jpeg, 207.198.113.22, "08:32:14", DIRECT, 4224, wordpress, 192.168.4.4, no label
200, GET, 67, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1670, gravatar, 10.159.46.201, no label
200, GET, 295, image, image/jpeg, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 4274, wordpress, 10.159.46.201, no label
200, GET, 53, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1600, gravatar, 192.168.4.4, no label
200, GET, 24, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1740, gravatar, 192.168.4.4, no label
200, GET, 56, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1650, gravatar, 10.159.46.201, no label
200, GET, 318, application, application/x-javascript, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 95099, wp, 10.159.46.201, no label
200, GET, 64, image, image/gif, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 636, wp, 10.159.46.201, no label
200, GET, 64, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 1790, gravatar, 10.159.46.201, no label
200, GET, 30, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 2241, gravatar, 192.168.4.4, no label
200, GET, 23, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 2092, gravatar, 192.168.4.4, no label
200, GET, 112, image, image/gif, 23.38.17.224, "08:32:14", DIRECT, 515, twitter, 192.168.4.4, no label
200, GET, 35, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 2291, gravatar, 10.159.46.201, no label
200, GET, 29, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 2142, gravatar, 10.159.46.201, no label
200, GET, 118, image, image/gif, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 565, twitter, 10.159.131.11, no label
200, GET, 124, application, application/javascript, 23.38.17.224, "08:32:14", DIRECT, 599, twitter, 192.168.4.4, no label
200, GET, 135, application, application/javascript, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 649, twitter, 10.159.131.11, no label
200, GET, 25, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1416, gravatar, 192.168.4.4, no label
200, GET, 49, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1138, gravatar, 192.168.4.4, no label
200, GET, 26, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 2000, gravatar, 192.168.4.4, no label
200, GET, 41, image, image/png, 192.168.4.4, "08:32:14", DEFAULT_PARENT, 2050, gravatar, 10.159.46.201, no label
200, GET, 32, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1582, gravatar, 192.168.4.4, no label
200, GET, 29, image, image/png, 68.232.35.121, "08:32:14", DIRECT, 1568, gravatar, 192.168.4.4, no label
